Time,Day-ahead Total Load Forecast,Actual Total Load,Date,Country
00:00 - 00:15,43769.0,43931.0,2019-01-01,DE
00:15 - 00:30,43572.0,43459.0,2019-01-01,DE
00:30 - 00:45,43025.0,42951.0,2019-01-01,DE
00:45 - 01:00,42487.0,42721.0,2019-01-01,DE
01:00 - 01:15,41978.0,42396.0,2019-01-01,DE
01:15 - 01:30,41481.0,41905.0,2019-01-01,DE
01:30 - 01:45,40956.0,41431.0,2019-01-01,DE
01:45 - 02:00,40688.0,40884.0,2019-01-01,DE
02:00 - 02:15,40384.0,40584.0,2019-01-01,DE
02:15 - 02:30,40156.0,40204.0,2019-01-01,DE
02:30 - 02:45,40122.0,39935.0,2019-01-01,DE
02:45 - 03:00,40088.0,39732.0,2019-01-01,DE
03:00 - 03:15,39911.0,39573.0,2019-01-01,DE
03:15 - 03:30,39866.0,39249.0,2019-01-01,DE
03:30 - 03:45,39936.0,39225.0,2019-01-01,DE
03:45 - 04:00,39923.0,39205.0,2019-01-01,DE
04:00 - 04:15,40077.0,39205.0,2019-01-01,DE
04:15 - 04:30,40235.0,39140.0,2019-01-01,DE
04:30 - 04:45,40329.0,39099.0,2019-01-01,DE
04:45 - 05:00,40391.0,38945.0,2019-01-01,DE
05:00 - 05:15,40666.0,38962.0,2019-01-01,DE
05:15 - 05:30,40500.0,38681.0,2019-01-01,DE
05:30 - 05:45,40556.0,38604.0,2019-01-01,DE
05:45 - 06:00,40474.0,38291.0,2019-01-01,DE
06:00 - 06:15,40006.0,37943.0,2019-01-01,DE
06:15 - 06:30,40324.0,37959.0,2019-01-01,DE
06:30 - 06:45,40564.0,38124.0,2019-01-01,DE
06:45 - 07:00,40867.0,38459.0,2019-01-01,DE
07:00 - 07:15,41525.0,38592.0,2019-01-01,DE
07:15 - 07:30,41872.0,38815.0,2019-01-01,DE
07:30 - 07:45,43367.0,38876.0,2019-01-01,DE
07:45 - 08:00,44210.0,39216.0,2019-01-01,DE
08:00 - 08:15,45432.0,39269.0,2019-01-01,DE
08:15 - 08:30,45508.0,39416.0,2019-01-01,DE
08:30 - 08:45,45981.0,39850.0,2019-01-01,DE
08:45 - 09:00,46523.0,40235.0,2019-01-01,DE
09:00 - 09:15,47770.0,41175.0,2019-01-01,DE
09:15 - 09:30,48702.0,41849.0,2019-01-01,DE
09:30 - 09:45,49191.0,42638.0,2019-01-01,DE
09:45 - 10:00,49505.0,43280.0,2019-01-01,DE
10:00 - 10:15,50058.0,44042.0,2019-01-01,DE
10:15 - 10:30,50685.0,44640.0,2019-01-01,DE
10:30 - 10:45,50903.0,45256.0,2019-01-01,DE
10:45 - 11:00,51736.0,45761.0,2019-01-01,DE
11:00 - 11:15,52116.0,46806.0,2019-01-01,DE
11:15 - 11:30,52792.0,47599.0,2019-01-01,DE
11:30 - 11:45,53530.0,48291.0,2019-01-01,DE
11:45 - 12:00,54019.0,48469.0,2019-01-01,DE
12:00 - 12:15,53272.0,48945.0,2019-01-01,DE
12:15 - 12:30,53430.0,49205.0,2019-01-01,DE
12:30 - 12:45,52745.0,49135.0,2019-01-01,DE
12:45 - 13:00,52196.0,49207.0,2019-01-01,DE
13:00 - 13:15,51567.0,49000.0,2019-01-01,DE
13:15 - 13:30,50919.0,48756.0,2019-01-01,DE
13:30 - 13:45,50679.0,48749.0,2019-01-01,DE
13:45 - 14:00,49845.0,48664.0,2019-01-01,DE
14:00 - 14:15,49755.0,48697.0,2019-01-01,DE
14:15 - 14:30,48901.0,48508.0,2019-01-01,DE
14:30 - 14:45,49140.0,48496.0,2019-01-01,DE
14:45 - 15:00,49448.0,48436.0,2019-01-01,DE
15:00 - 15:15,49573.0,48881.0,2019-01-01,DE
15:15 - 15:30,48991.0,48953.0,2019-01-01,DE
15:30 - 15:45,49223.0,49010.0,2019-01-01,DE
15:45 - 16:00,49148.0,49022.0,2019-01-01,DE
16:00 - 16:15,49763.0,49494.0,2019-01-01,DE
16:15 - 16:30,50689.0,50043.0,2019-01-01,DE
16:30 - 16:45,51389.0,51136.0,2019-01-01,DE
16:45 - 17:00,51647.0,52096.0,2019-01-01,DE
17:00 - 17:15,52960.0,53250.0,2019-01-01,DE
17:15 - 17:30,53621.0,53679.0,2019-01-01,DE
17:30 - 17:45,54419.0,54147.0,2019-01-01,DE
17:45 - 18:00,54430.0,54508.0,2019-01-01,DE
18:00 - 18:15,54695.0,54686.0,2019-01-01,DE
18:15 - 18:30,54933.0,54708.0,2019-01-01,DE
18:30 - 18:45,54783.0,54661.0,2019-01-01,DE
18:45 - 19:00,54669.0,54599.0,2019-01-01,DE
19:00 - 19:15,54284.0,54429.0,2019-01-01,DE
19:15 - 19:30,53696.0,53911.0,2019-01-01,DE
19:30 - 19:45,53138.0,53447.0,2019-01-01,DE
19:45 - 20:00,52626.0,52817.0,2019-01-01,DE
20:00 - 20:15,52110.0,52202.0,2019-01-01,DE
20:15 - 20:30,51008.0,51728.0,2019-01-01,DE
20:30 - 20:45,50328.0,51051.0,2019-01-01,DE
20:45 - 21:00,50048.0,50418.0,2019-01-01,DE
21:00 - 21:15,49275.0,50144.0,2019-01-01,DE
21:15 - 21:30,49130.0,49790.0,2019-01-01,DE
21:30 - 21:45,49810.0,49595.0,2019-01-01,DE
21:45 - 22:00,48964.0,49415.0,2019-01-01,DE
22:00 - 22:15,49365.0,49666.0,2019-01-01,DE
22:15 - 22:30,49039.0,49010.0,2019-01-01,DE
