Time,Day-ahead Total Load Forecast,Actual Total Load,Date,Country
00:00 - 00:15,42237.0,46042.0,2018-01-01,DE
00:15 - 00:30,41456.0,45525.0,2018-01-01,DE
00:30 - 00:45,41009.0,45173.0,2018-01-01,DE
00:45 - 01:00,40521.0,44993.0,2018-01-01,DE
01:00 - 01:15,40034.0,44695.0,2018-01-01,DE
01:15 - 01:30,39615.0,44552.0,2018-01-01,DE
01:30 - 01:45,39221.0,44040.0,2018-01-01,DE
01:45 - 02:00,38966.0,43793.0,2018-01-01,DE
02:00 - 02:15,38600.0,43397.0,2018-01-01,DE
02:15 - 02:30,38486.0,43186.0,2018-01-01,DE
02:30 - 02:45,38366.0,43308.0,2018-01-01,DE
02:45 - 03:00,38295.0,42892.0,2018-01-01,DE
03:00 - 03:15,38204.0,42769.0,2018-01-01,DE
03:15 - 03:30,38231.0,42589.0,2018-01-01,DE
03:30 - 03:45,38273.0,42401.0,2018-01-01,DE
03:45 - 04:00,38335.0,42351.0,2018-01-01,DE
04:00 - 04:15,38475.0,42554.0,2018-01-01,DE
04:15 - 04:30,38574.0,42468.0,2018-01-01,DE
04:30 - 04:45,38629.0,42542.0,2018-01-01,DE
04:45 - 05:00,38570.0,42499.0,2018-01-01,DE
05:00 - 05:15,38911.0,42653.0,2018-01-01,DE
05:15 - 05:30,38707.0,42384.0,2018-01-01,DE
05:30 - 05:45,38690.0,42208.0,2018-01-01,DE
05:45 - 06:00,38366.0,41867.0,2018-01-01,DE
06:00 - 06:15,37603.0,41272.0,2018-01-01,DE
06:15 - 06:30,37870.0,41101.0,2018-01-01,DE
06:30 - 06:45,37824.0,41145.0,2018-01-01,DE
06:45 - 07:00,38082.0,41319.0,2018-01-01,DE
07:00 - 07:15,38434.0,41500.0,2018-01-01,DE
07:15 - 07:30,38869.0,41609.0,2018-01-01,DE
07:30 - 07:45,39620.0,41890.0,2018-01-01,DE
07:45 - 08:00,40698.0,42198.0,2018-01-01,DE
08:00 - 08:15,41561.0,42525.0,2018-01-01,DE
08:15 - 08:30,42075.0,42590.0,2018-01-01,DE
08:30 - 08:45,42643.0,42980.0,2018-01-01,DE
08:45 - 09:00,43254.0,43411.0,2018-01-01,DE
09:00 - 09:15,44312.0,44364.0,2018-01-01,DE
09:15 - 09:30,45197.0,44864.0,2018-01-01,DE
09:30 - 09:45,45599.0,45538.0,2018-01-01,DE
09:45 - 10:00,46087.0,46171.0,2018-01-01,DE
10:00 - 10:15,46917.0,46909.0,2018-01-01,DE
10:15 - 10:30,47723.0,47483.0,2018-01-01,DE
10:30 - 10:45,48218.0,48127.0,2018-01-01,DE
10:45 - 11:00,48844.0,48630.0,2018-01-01,DE
11:00 - 11:15,49587.0,49553.0,2018-01-01,DE
11:15 - 11:30,50225.0,50184.0,2018-01-01,DE
11:30 - 11:45,50852.0,50778.0,2018-01-01,DE
11:45 - 12:00,51823.0,51123.0,2018-01-01,DE
12:00 - 12:15,51064.0,51552.0,2018-01-01,DE
12:15 - 12:30,50948.0,51825.0,2018-01-01,DE
12:30 - 12:45,50660.0,52194.0,2018-01-01,DE
12:45 - 13:00,50197.0,52151.0,2018-01-01,DE
13:00 - 13:15,49845.0,51562.0,2018-01-01,DE
13:15 - 13:30,49182.0,50910.0,2018-01-01,DE
13:30 - 13:45,48718.0,50690.0,2018-01-01,DE
13:45 - 14:00,48191.0,50086.0,2018-01-01,DE
14:00 - 14:15,47782.0,49744.0,2018-01-01,DE
14:15 - 14:30,47295.0,49575.0,2018-01-01,DE
14:30 - 14:45,47199.0,49638.0,2018-01-01,DE
14:45 - 15:00,47133.0,49511.0,2018-01-01,DE
15:00 - 15:15,46825.0,49633.0,2018-01-01,DE
15:15 - 15:30,46975.0,49756.0,2018-01-01,DE
15:30 - 15:45,47197.0,49821.0,2018-01-01,DE
15:45 - 16:00,47196.0,49876.0,2018-01-01,DE
16:00 - 16:15,47769.0,50438.0,2018-01-01,DE
16:15 - 16:30,47984.0,51289.0,2018-01-01,DE
16:30 - 16:45,48068.0,52177.0,2018-01-01,DE
16:45 - 17:00,49838.0,53589.0,2018-01-01,DE
17:00 - 17:15,51269.0,54944.0,2018-01-01,DE
17:15 - 17:30,52076.0,55292.0,2018-01-01,DE
17:30 - 17:45,52696.0,55625.0,2018-01-01,DE
17:45 - 18:00,52979.0,55658.0,2018-01-01,DE
18:00 - 18:15,53437.0,56243.0,2018-01-01,DE
18:15 - 18:30,53509.0,56211.0,2018-01-01,DE
18:30 - 18:45,53388.0,56244.0,2018-01-01,DE
18:45 - 19:00,53202.0,56014.0,2018-01-01,DE
19:00 - 19:15,53047.0,55523.0,2018-01-01,DE
19:15 - 19:30,52574.0,55092.0,2018-01-01,DE
19:30 - 19:45,52269.0,54587.0,2018-01-01,DE
19:45 - 20:00,52096.0,54091.0,2018-01-01,DE
20:00 - 20:15,51406.0,53355.0,2018-01-01,DE
20:15 - 20:30,50661.0,52787.0,2018-01-01,DE
20:30 - 20:45,50108.0,51807.0,2018-01-01,DE
20:45 - 21:00,49568.0,51031.0,2018-01-01,DE
21:00 - 21:15,48922.0,50695.0,2018-01-01,DE
21:15 - 21:30,48916.0,50264.0,2018-01-01,DE
21:30 - 21:45,49780.0,50014.0,2018-01-01,DE
21:45 - 22:00,48337.0,49993.0,2018-01-01,DE
22:00 - 22:15,49030.0,50342.0,2018-01-01,DE
22:15 - 22:30,48562.0,49873.0,2018-01-01,DE
22:30 - 22:45,47817.0,49005.0,2018-01-01,DE
22:45 - 23:00,47044.0,48648.0,2018-01-01,DE
23:00 - 23:15,46274.0,47882.0,2018-01-01,DE
23:15 - 23:30,45667.0,47038.0,2018-01-01,DE
23:30 - 23:45,44887.0,46157.0,2018-01-01,DE
23:45 - 00:00,44638.0,45078.0,2018-01-01,DE
00:00 - 00:15,44427.0,44591.0,2018-01-02,DE
00:15 - 00:30,43825.0,43800.0,2018-01-02,DE
00:30 - 00:45,43444.0,43436.0,2018-01-02,DE
00:45 - 01:00,43355.0,42789.0,2018-01-02,DE
01:00 - 01:15,42874.0,42250.0,2018-01-02,DE
01:15 - 01:30,42558.0,41703.0,2018-01-02,DE
01:30 - 01:45,42363.0,41588.0,2018-01-02,DE
01:45 - 02:00,42125.0,41454.0,2018-01-02,DE
02:00 - 02:15,41770.0,41202.0,2018-01-02,DE
02:15 - 02:30,41819.0,41328.0,2018-01-02,DE
02:30 - 02:45,41720.0,41333.0,2018-01-02,DE
02:45 - 03:00,41735.0,41320.0,2018-01-02,DE
03:00 - 03:15,41798.0,41615.0,2018-01-02,DE
03:15 - 03:30,41942.0,41549.0,2018-01-02,DE
03:30 - 03:45,41969.0,41755.0,2018-01-02,DE
03:45 - 04:00,42176.0,41966.0,2018-01-02,DE
04:00 - 04:15,42683.0,42469.0,2018-01-02,DE
04:15 - 04:30,42997.0,42679.0,2018-01-02,DE
04:30 - 04:45,43462.0,43385.0,2018-01-02,DE
04:45 - 05:00,43964.0,43916.0,2018-01-02,DE
05:00 - 05:15,44999.0,45164.0,2018-01-02,DE
05:15 - 05:30,45748.0,45826.0,2018-01-02,DE
05:30 - 05:45,46892.0,46907.0,2018-01-02,DE
05:45 - 06:00,48264.0,48393.0,2018-01-02,DE
06:00 - 06:15,50951.0,50442.0,2018-01-02,DE
06:15 - 06:30,52804.0,52345.0,2018-01-02,DE
06:30 - 06:45,54742.0,53854.0,2018-01-02,DE
06:45 - 07:00,56139.0,55432.0,2018-01-02,DE
07:00 - 07:15,57749.0,57569.0,2018-01-02,DE
07:15 - 07:30,58913.0,58533.0,2018-01-02,DE
07:30 - 07:45,59887.0,59628.0,2018-01-02,DE
07:45 - 08:00,61068.0,60719.0,2018-01-02,DE
08:00 - 08:15,62028.0,62038.0,2018-01-02,DE
08:15 - 08:30,62186.0,62626.0,2018-01-02,DE
08:30 - 08:45,62533.0,63243.0,2018-01-02,DE
08:45 - 09:00,62542.0,63629.0,2018-01-02,DE
09:00 - 09:15,62442.0,63933.0,2018-01-02,DE
09:15 - 09:30,62800.0,64379.0,2018-01-02,DE
09:30 - 09:45,63016.0,64925.0,2018-01-02,DE
09:45 - 10:00,63702.0,65358.0,2018-01-02,DE
10:00 - 10:15,63924.0,65783.0,2018-01-02,DE
10:15 - 10:30,64361.0,66099.0,2018-01-02,DE
10:30 - 10:45,64967.0,66946.0,2018-01-02,DE
10:45 - 11:00,65153.0,67404.0,2018-01-02,DE
11:00 - 11:15,65386.0,67271.0,2018-01-02,DE
11:15 - 11:30,65649.0,67797.0,2018-01-02,DE
11:30 - 11:45,65879.0,68543.0,2018-01-02,DE
11:45 - 12:00,65856.0,68838.0,2018-01-02,DE
12:00 - 12:15,65506.0,68696.0,2018-01-02,DE
12:15 - 12:30,65750.0,68681.0,2018-01-02,DE
12:30 - 12:45,65469.0,68806.0,2018-01-02,DE
12:45 - 13:00,65670.0,68698.0,2018-01-02,DE
13:00 - 13:15,65505.0,68472.0,2018-01-02,DE
13:15 - 13:30,65325.0,68296.0,2018-01-02,DE
13:30 - 13:45,65027.0,67918.0,2018-01-02,DE
13:45 - 14:00,64309.0,67308.0,2018-01-02,DE
14:00 - 14:15,64043.0,67107.0,2018-01-02,DE
14:15 - 14:30,63699.0,66743.0,2018-01-02,DE
14:30 - 14:45,63678.0,66363.0,2018-01-02,DE
14:45 - 15:00,64018.0,66155.0,2018-01-02,DE
15:00 - 15:15,64408.0,66373.0,2018-01-02,DE
15:15 - 15:30,63355.0,66048.0,2018-01-02,DE
15:30 - 15:45,63238.0,65871.0,2018-01-02,DE
15:45 - 16:00,63039.0,65780.0,2018-01-02,DE
16:00 - 16:15,63467.0,65985.0,2018-01-02,DE
16:15 - 16:30,64208.0,66784.0,2018-01-02,DE
16:30 - 16:45,64783.0,67520.0,2018-01-02,DE
16:45 - 17:00,64350.0,68460.0,2018-01-02,DE
17:00 - 17:15,65071.0,69512.0,2018-01-02,DE
17:15 - 17:30,65134.0,69845.0,2018-01-02,DE
17:30 - 17:45,65620.0,69976.0,2018-01-02,DE
17:45 - 18:00,65377.0,70079.0,2018-01-02,DE
18:00 - 18:15,65166.0,69762.0,2018-01-02,DE
18:15 - 18:30,65267.0,69530.0,2018-01-02,DE
18:30 - 18:45,65119.0,69686.0,2018-01-02,DE
18:45 - 19:00,65174.0,69743.0,2018-01-02,DE
19:00 - 19:15,64756.0,69445.0,2018-01-02,DE
19:15 - 19:30,63978.0,68821.0,2018-01-02,DE
19:30 - 19:45,63455.0,67974.0,2018-01-02,DE
19:45 - 20:00,62929.0,67134.0,2018-01-02,DE
20:00 - 20:15,61736.0,66137.0,2018-01-02,DE
20:15 - 20:30,60223.0,64984.0,2018-01-02,DE
20:30 - 20:45,59715.0,63923.0,2018-01-02,DE
20:45 - 21:00,58934.0,62738.0,2018-01-02,DE
21:00 - 21:15,57888.0,62366.0,2018-01-02,DE
21:15 - 21:30,57414.0,61390.0,2018-01-02,DE
21:30 - 21:45,57313.0,61051.0,2018-01-02,DE
21:45 - 22:00,55990.0,60416.0,2018-01-02,DE
22:00 - 22:15,55818.0,60585.0,2018-01-02,DE
22:15 - 22:30,55151.0,59706.0,2018-01-02,DE
22:30 - 22:45,54093.0,58721.0,2018-01-02,DE
22:45 - 23:00,52765.0,57720.0,2018-01-02,DE
23:00 - 23:15,51620.0,56547.0,2018-01-02,DE
23:15 - 23:30,50546.0,55747.0,2018-01-02,DE
23:30 - 23:45,49572.0,54987.0,2018-01-02,DE
23:45 - 00:00,48787.0,54022.0,2018-01-02,DE
00:00 - 00:15,48801.0,53391.0,2018-01-03,DE
00:15 - 00:30,48408.0,52707.0,2018-01-03,DE
00:30 - 00:45,47843.0,52043.0,2018-01-03,DE
00:45 - 01:00,47217.0,51638.0,2018-01-03,DE
01:00 - 01:15,46531.0,51092.0,2018-01-03,DE
01:15 - 01:30,46132.0,50428.0,2018-01-03,DE
01:30 - 01:45,45746.0,50258.0,2018-01-03,DE
01:45 - 02:00,45488.0,49925.0,2018-01-03,DE
02:00 - 02:15,45261.0,49888.0,2018-01-03,DE
02:15 - 02:30,45068.0,49568.0,2018-01-03,DE
02:30 - 02:45,45056.0,49668.0,2018-01-03,DE
02:45 - 03:00,45025.0,49744.0,2018-01-03,DE
03:00 - 03:15,45081.0,50080.0,2018-01-03,DE
03:15 - 03:30,45106.0,50188.0,2018-01-03,DE
03:30 - 03:45,45151.0,50657.0,2018-01-03,DE
03:45 - 04:00,45205.0,50970.0,2018-01-03,DE
04:00 - 04:15,45540.0,51309.0,2018-01-03,DE
04:15 - 04:30,45855.0,51980.0,2018-01-03,DE
04:30 - 04:45,46242.0,52441.0,2018-01-03,DE
04:45 - 05:00,46725.0,53013.0,2018-01-03,DE
05:00 - 05:15,47728.0,54112.0,2018-01-03,DE
05:15 - 05:30,48188.0,55053.0,2018-01-03,DE
05:30 - 05:45,49003.0,55997.0,2018-01-03,DE
05:45 - 06:00,49980.0,57273.0,2018-01-03,DE
06:00 - 06:15,51948.0,59092.0,2018-01-03,DE
06:15 - 06:30,53544.0,61208.0,2018-01-03,DE
06:30 - 06:45,55079.0,62797.0,2018-01-03,DE
06:45 - 07:00,56588.0,63995.0,2018-01-03,DE
07:00 - 07:15,58254.0,65071.0,2018-01-03,DE
07:15 - 07:30,59378.0,66066.0,2018-01-03,DE
07:30 - 07:45,61550.0,67511.0,2018-01-03,DE
07:45 - 08:00,62527.0,68662.0,2018-01-03,DE
08:00 - 08:15,63532.0,69444.0,2018-01-03,DE
08:15 - 08:30,63988.0,70128.0,2018-01-03,DE
08:30 - 08:45,64202.0,70465.0,2018-01-03,DE
08:45 - 09:00,64223.0,71043.0,2018-01-03,DE
09:00 - 09:15,64400.0,70958.0,2018-01-03,DE
09:15 - 09:30,64629.0,71367.0,2018-01-03,DE
09:30 - 09:45,64785.0,71678.0,2018-01-03,DE
09:45 - 10:00,65105.0,72373.0,2018-01-03,DE
10:00 - 10:15,65402.0,72490.0,2018-01-03,DE
10:15 - 10:30,65698.0,72890.0,2018-01-03,DE
10:30 - 10:45,66019.0,73129.0,2018-01-03,DE
10:45 - 11:00,66156.0,73488.0,2018-01-03,DE
11:00 - 11:15,66390.0,73867.0,2018-01-03,DE
11:15 - 11:30,66767.0,74129.0,2018-01-03,DE
11:30 - 11:45,67040.0,74540.0,2018-01-03,DE
11:45 - 12:00,66761.0,74436.0,2018-01-03,DE
12:00 - 12:15,66618.0,73862.0,2018-01-03,DE
12:15 - 12:30,66800.0,74163.0,2018-01-03,DE
12:30 - 12:45,66633.0,74020.0,2018-01-03,DE
12:45 - 13:00,66853.0,73640.0,2018-01-03,DE
13:00 - 13:15,66775.0,73601.0,2018-01-03,DE
13:15 - 13:30,66578.0,73342.0,2018-01-03,DE
13:30 - 13:45,66281.0,72912.0,2018-01-03,DE
13:45 - 14:00,65473.0,72085.0,2018-01-03,DE
14:00 - 14:15,65322.0,71843.0,2018-01-03,DE
14:15 - 14:30,64954.0,71406.0,2018-01-03,DE
14:30 - 14:45,65073.0,71088.0,2018-01-03,DE
14:45 - 15:00,65339.0,70932.0,2018-01-03,DE
15:00 - 15:15,65966.0,70854.0,2018-01-03,DE
15:15 - 15:30,64822.0,70927.0,2018-01-03,DE
15:30 - 15:45,64614.0,70639.0,2018-01-03,DE
15:45 - 16:00,64529.0,70793.0,2018-01-03,DE
16:00 - 16:15,64937.0,71477.0,2018-01-03,DE
16:15 - 16:30,65636.0,71595.0,2018-01-03,DE
16:30 - 16:45,66502.0,72203.0,2018-01-03,DE
16:45 - 17:00,66154.0,73657.0,2018-01-03,DE
17:00 - 17:15,66957.0,74567.0,2018-01-03,DE
17:15 - 17:30,67084.0,74895.0,2018-01-03,DE
17:30 - 17:45,67531.0,75380.0,2018-01-03,DE
17:45 - 18:00,67392.0,75415.0,2018-01-03,DE
18:00 - 18:15,67153.0,75044.0,2018-01-03,DE
18:15 - 18:30,67312.0,74761.0,2018-01-03,DE
18:30 - 18:45,67037.0,74544.0,2018-01-03,DE
18:45 - 19:00,66990.0,74278.0,2018-01-03,DE
19:00 - 19:15,66593.0,74191.0,2018-01-03,DE
19:15 - 19:30,65978.0,72850.0,2018-01-03,DE
19:30 - 19:45,65317.0,72107.0,2018-01-03,DE
19:45 - 20:00,64823.0,71494.0,2018-01-03,DE
20:00 - 20:15,63482.0,70712.0,2018-01-03,DE
20:15 - 20:30,61674.0,69460.0,2018-01-03,DE
20:30 - 20:45,61116.0,68257.0,2018-01-03,DE
20:45 - 21:00,60344.0,66972.0,2018-01-03,DE
21:00 - 21:15,59420.0,66450.0,2018-01-03,DE
21:15 - 21:30,58832.0,65886.0,2018-01-03,DE
21:30 - 21:45,58662.0,64945.0,2018-01-03,DE
21:45 - 22:00,57680.0,64317.0,2018-01-03,DE
22:00 - 22:15,57786.0,64216.0,2018-01-03,DE
22:15 - 22:30,57201.0,63427.0,2018-01-03,DE
22:30 - 22:45,56022.0,62599.0,2018-01-03,DE
22:45 - 23:00,54828.0,61177.0,2018-01-03,DE
23:00 - 23:15,53585.0,60368.0,2018-01-03,DE
23:15 - 23:30,52547.0,59078.0,2018-01-03,DE
23:30 - 23:45,51581.0,58113.0,2018-01-03,DE
23:45 - 00:00,50714.0,57193.0,2018-01-03,DE
00:00 - 00:15,49635.0,55843.0,2018-01-04,DE
00:15 - 00:30,49037.0,55011.0,2018-01-04,DE
00:30 - 00:45,48397.0,54591.0,2018-01-04,DE
00:45 - 01:00,47681.0,53997.0,2018-01-04,DE
01:00 - 01:15,46945.0,53195.0,2018-01-04,DE
01:15 - 01:30,46616.0,52828.0,2018-01-04,DE
01:30 - 01:45,46306.0,52402.0,2018-01-04,DE
01:45 - 02:00,46147.0,51812.0,2018-01-04,DE
02:00 - 02:15,45718.0,51639.0,2018-01-04,DE
02:15 - 02:30,45598.0,51328.0,2018-01-04,DE
02:30 - 02:45,45734.0,51382.0,2018-01-04,DE
02:45 - 03:00,45733.0,51232.0,2018-01-04,DE
03:00 - 03:15,45728.0,51389.0,2018-01-04,DE
03:15 - 03:30,45803.0,51554.0,2018-01-04,DE
03:30 - 03:45,45888.0,51817.0,2018-01-04,DE
03:45 - 04:00,45924.0,52204.0,2018-01-04,DE
04:00 - 04:15,46302.0,52416.0,2018-01-04,DE
04:15 - 04:30,46619.0,52550.0,2018-01-04,DE
04:30 - 04:45,47009.0,52899.0,2018-01-04,DE
04:45 - 05:00,47498.0,53283.0,2018-01-04,DE
05:00 - 05:15,48682.0,54161.0,2018-01-04,DE
05:15 - 05:30,49106.0,54448.0,2018-01-04,DE
05:30 - 05:45,50034.0,55704.0,2018-01-04,DE
05:45 - 06:00,51103.0,56965.0,2018-01-04,DE
06:00 - 06:15,53294.0,58683.0,2018-01-04,DE
06:15 - 06:30,55173.0,60120.0,2018-01-04,DE
06:30 - 06:45,56615.0,61889.0,2018-01-04,DE
06:45 - 07:00,57845.0,63445.0,2018-01-04,DE
07:00 - 07:15,59645.0,65055.0,2018-01-04,DE
07:15 - 07:30,60283.0,66063.0,2018-01-04,DE
07:30 - 07:45,60514.0,66875.0,2018-01-04,DE
07:45 - 08:00,61759.0,67731.0,2018-01-04,DE
08:00 - 08:15,62614.0,69359.0,2018-01-04,DE
08:15 - 08:30,63003.0,69267.0,2018-01-04,DE
08:30 - 08:45,63362.0,69277.0,2018-01-04,DE
08:45 - 09:00,63323.0,69597.0,2018-01-04,DE
09:00 - 09:15,63908.0,69343.0,2018-01-04,DE
09:15 - 09:30,64247.0,69744.0,2018-01-04,DE
09:30 - 09:45,64580.0,69900.0,2018-01-04,DE
09:45 - 10:00,64676.0,70047.0,2018-01-04,DE
10:00 - 10:15,64718.0,70307.0,2018-01-04,DE
10:15 - 10:30,65264.0,70559.0,2018-01-04,DE
10:30 - 10:45,65344.0,71067.0,2018-01-04,DE
10:45 - 11:00,65412.0,71369.0,2018-01-04,DE
11:00 - 11:15,66020.0,71526.0,2018-01-04,DE
11:15 - 11:30,66218.0,71940.0,2018-01-04,DE
11:30 - 11:45,66611.0,71960.0,2018-01-04,DE
11:45 - 12:00,66729.0,71953.0,2018-01-04,DE
12:00 - 12:15,66514.0,71776.0,2018-01-04,DE
12:15 - 12:30,66557.0,71557.0,2018-01-04,DE
12:30 - 12:45,66405.0,71255.0,2018-01-04,DE
12:45 - 13:00,66384.0,71240.0,2018-01-04,DE
13:00 - 13:15,66503.0,71047.0,2018-01-04,DE
13:15 - 13:30,65972.0,70683.0,2018-01-04,DE
13:30 - 13:45,65608.0,70300.0,2018-01-04,DE
13:45 - 14:00,64828.0,69527.0,2018-01-04,DE
14:00 - 14:15,64734.0,69290.0,2018-01-04,DE
14:15 - 14:30,64317.0,69089.0,2018-01-04,DE
14:30 - 14:45,64487.0,68889.0,2018-01-04,DE
14:45 - 15:00,64666.0,68483.0,2018-01-04,DE
15:00 - 15:15,64944.0,68800.0,2018-01-04,DE
15:15 - 15:30,64043.0,68601.0,2018-01-04,DE
15:30 - 15:45,64026.0,68601.0,2018-01-04,DE
15:45 - 16:00,63928.0,68626.0,2018-01-04,DE
16:00 - 16:15,64207.0,69230.0,2018-01-04,DE
16:15 - 16:30,64620.0,69340.0,2018-01-04,DE
16:30 - 16:45,65261.0,69900.0,2018-01-04,DE
16:45 - 17:00,65616.0,70772.0,2018-01-04,DE
17:00 - 17:15,66634.0,71315.0,2018-01-04,DE
17:15 - 17:30,66914.0,71395.0,2018-01-04,DE
17:30 - 17:45,67465.0,71826.0,2018-01-04,DE
17:45 - 18:00,67456.0,72056.0,2018-01-04,DE
18:00 - 18:15,66944.0,71490.0,2018-01-04,DE
18:15 - 18:30,67086.0,71066.0,2018-01-04,DE
18:30 - 18:45,66716.0,71017.0,2018-01-04,DE
18:45 - 19:00,66590.0,70653.0,2018-01-04,DE
19:00 - 19:15,66297.0,70391.0,2018-01-04,DE
19:15 - 19:30,65727.0,69320.0,2018-01-04,DE
19:30 - 19:45,65217.0,68798.0,2018-01-04,DE
19:45 - 20:00,64669.0,68444.0,2018-01-04,DE
20:00 - 20:15,63252.0,67724.0,2018-01-04,DE
20:15 - 20:30,61704.0,66377.0,2018-01-04,DE
20:30 - 20:45,61042.0,65812.0,2018-01-04,DE
20:45 - 21:00,60361.0,64797.0,2018-01-04,DE
21:00 - 21:15,59452.0,64507.0,2018-01-04,DE
21:15 - 21:30,58910.0,63760.0,2018-01-04,DE
21:30 - 21:45,58775.0,62879.0,2018-01-04,DE
21:45 - 22:00,57907.0,62583.0,2018-01-04,DE
22:00 - 22:15,58094.0,62564.0,2018-01-04,DE
22:15 - 22:30,57231.0,61738.0,2018-01-04,DE
22:30 - 22:45,56244.0,60952.0,2018-01-04,DE
22:45 - 23:00,55205.0,59849.0,2018-01-04,DE
23:00 - 23:15,53974.0,58887.0,2018-01-04,DE
23:15 - 23:30,52935.0,57676.0,2018-01-04,DE
23:30 - 23:45,51974.0,56734.0,2018-01-04,DE
23:45 - 00:00,51165.0,55938.0,2018-01-04,DE
00:00 - 00:15,51831.0,54376.0,2018-01-05,DE
00:15 - 00:30,50972.0,53788.0,2018-01-05,DE
00:30 - 00:45,50446.0,53318.0,2018-01-05,DE
00:45 - 01:00,49765.0,52885.0,2018-01-05,DE
01:00 - 01:15,49122.0,52008.0,2018-01-05,DE
01:15 - 01:30,48577.0,51544.0,2018-01-05,DE
01:30 - 01:45,48483.0,51273.0,2018-01-05,DE
01:45 - 02:00,48185.0,51032.0,2018-01-05,DE
02:00 - 02:15,47806.0,50978.0,2018-01-05,DE
02:15 - 02:30,47602.0,50958.0,2018-01-05,DE
02:30 - 02:45,47647.0,51047.0,2018-01-05,DE
02:45 - 03:00,47656.0,51126.0,2018-01-05,DE
03:00 - 03:15,47699.0,51189.0,2018-01-05,DE
03:15 - 03:30,47602.0,51207.0,2018-01-05,DE
03:30 - 03:45,47654.0,51003.0,2018-01-05,DE
03:45 - 04:00,47766.0,51538.0,2018-01-05,DE
04:00 - 04:15,48174.0,51797.0,2018-01-05,DE
04:15 - 04:30,48415.0,52003.0,2018-01-05,DE
