Time,Day-ahead Total Load Forecast,Actual Total Load,Date,Country
00:00 - 00:15,42955.0,44840.0,2015-01-01,DE
00:15 - 00:30,42412.0,44475.0,2015-01-01,DE
00:30 - 00:45,41901.0,44579.0,2015-01-01,DE
00:45 - 01:00,41355.0,44507.0,2015-01-01,DE
01:00 - 01:15,40710.0,44038.0,2015-01-01,DE
01:15 - 01:30,40204.0,43693.0,2015-01-01,DE
01:30 - 01:45,39640.0,43268.0,2015-01-01,DE
01:45 - 02:00,39324.0,42820.0,2015-01-01,DE
02:00 - 02:15,39002.0,42600.0,2015-01-01,DE
02:15 - 02:30,38869.0,42187.0,2015-01-01,DE
02:30 - 02:45,38783.0,41751.0,2015-01-01,DE
02:45 - 03:00,38598.0,41315.0,2015-01-01,DE
03:00 - 03:15,38626.0,41032.0,2015-01-01,DE
03:15 - 03:30,38459.0,40712.0,2015-01-01,DE
03:30 - 03:45,38414.0,40477.0,2015-01-01,DE
03:45 - 04:00,38461.0,40250.0,2015-01-01,DE
04:00 - 04:15,38559.0,40141.0,2015-01-01,DE
04:15 - 04:30,38490.0,39853.0,2015-01-01,DE
04:30 - 04:45,38713.0,39920.0,2015-01-01,DE
04:45 - 05:00,38813.0,39833.0,2015-01-01,DE
05:00 - 05:15,38876.0,39761.0,2015-01-01,DE
05:15 - 05:30,38828.0,39468.0,2015-01-01,DE
05:30 - 05:45,38807.0,39180.0,2015-01-01,DE
05:45 - 06:00,38582.0,38681.0,2015-01-01,DE
06:00 - 06:15,37456.0,37889.0,2015-01-01,DE
06:15 - 06:30,36618.0,37783.0,2015-01-01,DE
06:30 - 06:45,37170.0,37908.0,2015-01-01,DE
06:45 - 07:00,37746.0,37821.0,2015-01-01,DE
07:00 - 07:15,39111.0,37948.0,2015-01-01,DE
07:15 - 07:30,40432.0,37952.0,2015-01-01,DE
07:30 - 07:45,40745.0,38159.0,2015-01-01,DE
07:45 - 08:00,41198.0,38335.0,2015-01-01,DE
08:00 - 08:15,42047.0,38504.0,2015-01-01,DE
08:15 - 08:30,42497.0,38527.0,2015-01-01,DE
08:30 - 08:45,42458.0,38787.0,2015-01-01,DE
08:45 - 09:00,43086.0,39352.0,2015-01-01,DE
09:00 - 09:15,44128.0,40245.0,2015-01-01,DE
09:15 - 09:30,44907.0,40979.0,2015-01-01,DE
09:30 - 09:45,45321.0,41792.0,2015-01-01,DE
09:45 - 10:00,45726.0,42609.0,2015-01-01,DE
10:00 - 10:15,46160.0,43217.0,2015-01-01,DE
10:15 - 10:30,46745.0,43884.0,2015-01-01,DE
10:30 - 10:45,47555.0,44628.0,2015-01-01,DE
10:45 - 11:00,47944.0,45337.0,2015-01-01,DE
11:00 - 11:15,48865.0,46346.0,2015-01-01,DE
11:15 - 11:30,49382.0,46959.0,2015-01-01,DE
11:30 - 11:45,50033.0,47553.0,2015-01-01,DE
11:45 - 12:00,50133.0,47967.0,2015-01-01,DE
12:00 - 12:15,50178.0,48286.0,2015-01-01,DE
12:15 - 12:30,50231.0,48649.0,2015-01-01,DE
12:30 - 12:45,50150.0,48699.0,2015-01-01,DE
12:45 - 13:00,49080.0,48375.0,2015-01-01,DE
13:00 - 13:15,47602.0,48000.0,2015-01-01,DE
13:15 - 13:30,47263.0,47553.0,2015-01-01,DE
13:30 - 13:45,47800.0,47353.0,2015-01-01,DE
13:45 - 14:00,47447.0,47205.0,2015-01-01,DE
14:00 - 14:15,46619.0,47156.0,2015-01-01,DE
14:15 - 14:30,46983.0,46834.0,2015-01-01,DE
14:30 - 14:45,47635.0,46738.0,2015-01-01,DE
14:45 - 15:00,47149.0,46360.0,2015-01-01,DE
15:00 - 15:15,47423.0,46629.0,2015-01-01,DE
15:15 - 15:30,47436.0,46707.0,2015-01-01,DE
15:30 - 15:45,47270.0,46699.0,2015-01-01,DE
15:45 - 16:00,47403.0,46899.0,2015-01-01,DE
16:00 - 16:15,47838.0,47289.0,2015-01-01,DE
16:15 - 16:30,48181.0,48256.0,2015-01-01,DE
16:30 - 16:45,49234.0,49705.0,2015-01-01,DE
16:45 - 17:00,50490.0,51217.0,2015-01-01,DE
17:00 - 17:15,51307.0,52616.0,2015-01-01,DE
17:15 - 17:30,52149.0,53515.0,2015-01-01,DE
17:30 - 17:45,52753.0,54134.0,2015-01-01,DE
17:45 - 18:00,52943.0,54232.0,2015-01-01,DE
18:00 - 18:15,53375.0,54447.0,2015-01-01,DE
18:15 - 18:30,53496.0,54417.0,2015-01-01,DE
18:30 - 18:45,53421.0,54354.0,2015-01-01,DE
18:45 - 19:00,53177.0,54003.0,2015-01-01,DE
19:00 - 19:15,53186.0,53989.0,2015-01-01,DE
19:15 - 19:30,52873.0,53941.0,2015-01-01,DE
19:30 - 19:45,52481.0,53520.0,2015-01-01,DE
19:45 - 20:00,51855.0,53088.0,2015-01-01,DE
20:00 - 20:15,51271.0,52677.0,2015-01-01,DE
20:15 - 20:30,50361.0,51896.0,2015-01-01,DE
20:30 - 20:45,49513.0,50883.0,2015-01-01,DE
20:45 - 21:00,48936.0,50287.0,2015-01-01,DE
21:00 - 21:15,48941.0,50206.0,2015-01-01,DE
21:15 - 21:30,48728.0,50057.0,2015-01-01,DE
21:30 - 21:45,47372.0,49890.0,2015-01-01,DE
21:45 - 22:00,47344.0,50214.0,2015-01-01,DE
22:00 - 22:15,48079.0,51165.0,2015-01-01,DE
22:15 - 22:30,47771.0,50488.0,2015-01-01,DE
22:30 - 22:45,48080.0,49929.0,2015-01-01,DE
22:45 - 23:00,47284.0,49079.0,2015-01-01,DE
23:00 - 23:15,46677.0,48656.0,2015-01-01,DE
23:15 - 23:30,46067.0,47813.0,2015-01-01,DE
23:30 - 23:45,44100.0,47020.0,2015-01-01,DE
23:45 - 00:00,42660.0,46424.0,2015-01-01,DE
00:00 - 00:15,41215.0,45036.0,2015-01-02,DE
00:15 - 00:30,39055.0,45223.0,2015-01-02,DE
00:30 - 00:45,40238.0,44076.0,2015-01-02,DE
00:45 - 01:00,39805.0,43507.0,2015-01-02,DE
01:00 - 01:15,39257.0,43270.0,2015-01-02,DE
01:15 - 01:30,38803.0,42747.0,2015-01-02,DE
01:30 - 01:45,38517.0,42465.0,2015-01-02,DE
01:45 - 02:00,38269.0,42200.0,2015-01-02,DE
02:00 - 02:15,37882.0,42001.0,2015-01-02,DE
02:15 - 02:30,37817.0,41802.0,2015-01-02,DE
02:30 - 02:45,37831.0,41621.0,2015-01-02,DE
02:45 - 03:00,37749.0,41518.0,2015-01-02,DE
03:00 - 03:15,37877.0,41531.0,2015-01-02,DE
03:15 - 03:30,37794.0,41600.0,2015-01-02,DE
03:30 - 03:45,37735.0,41732.0,2015-01-02,DE
03:45 - 04:00,37907.0,41764.0,2015-01-02,DE
04:00 - 04:15,38537.0,42195.0,2015-01-02,DE
04:15 - 04:30,38679.0,42268.0,2015-01-02,DE
04:30 - 04:45,38990.0,42606.0,2015-01-02,DE
04:45 - 05:00,39493.0,42805.0,2015-01-02,DE
05:00 - 05:15,40010.0,43496.0,2015-01-02,DE
05:15 - 05:30,39979.0,43531.0,2015-01-02,DE
05:30 - 05:45,40613.0,43915.0,2015-01-02,DE
05:45 - 06:00,41408.0,44513.0,2015-01-02,DE
06:00 - 06:15,42119.0,45016.0,2015-01-02,DE
06:15 - 06:30,42613.0,45703.0,2015-01-02,DE
06:30 - 06:45,43850.0,46733.0,2015-01-02,DE
06:45 - 07:00,45019.0,47823.0,2015-01-02,DE
07:00 - 07:15,47059.0,49104.0,2015-01-02,DE
07:15 - 07:30,48854.0,49854.0,2015-01-02,DE
07:30 - 07:45,49747.0,51034.0,2015-01-02,DE
07:45 - 08:00,50499.0,52325.0,2015-01-02,DE
08:00 - 08:15,51317.0,53277.0,2015-01-02,DE
08:15 - 08:30,51397.0,54270.0,2015-01-02,DE
08:30 - 08:45,51617.0,55040.0,2015-01-02,DE
08:45 - 09:00,51829.0,55746.0,2015-01-02,DE
09:00 - 09:15,52335.0,56833.0,2015-01-02,DE
09:15 - 09:30,53045.0,57459.0,2015-01-02,DE
09:30 - 09:45,53413.0,58080.0,2015-01-02,DE
09:45 - 10:00,53739.0,58481.0,2015-01-02,DE
10:00 - 10:15,54066.0,59265.0,2015-01-02,DE
10:15 - 10:30,54205.0,59513.0,2015-01-02,DE
10:30 - 10:45,54545.0,60046.0,2015-01-02,DE
10:45 - 11:00,54966.0,60099.0,2015-01-02,DE
11:00 - 11:15,55287.0,60664.0,2015-01-02,DE
11:15 - 11:30,55780.0,61175.0,2015-01-02,DE
11:30 - 11:45,55933.0,61497.0,2015-01-02,DE
11:45 - 12:00,55742.0,61910.0,2015-01-02,DE
12:00 - 12:15,55955.0,61891.0,2015-01-02,DE
12:15 - 12:30,55824.0,61613.0,2015-01-02,DE
12:30 - 12:45,55848.0,61478.0,2015-01-02,DE
12:45 - 13:00,54880.0,61033.0,2015-01-02,DE
13:00 - 13:15,53581.0,60998.0,2015-01-02,DE
